algorithm,feature_set,hp1,hp2,hp3,resample,n_feats,feature_fun_type,accuracy,bal_accuracy,sens,spec,roc_auc,n_jobs
glmnet,feat_all,0.95,0.18887560283756177,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.18887560283756177,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.18887560283756177,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.18887560283756177,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.18887560283756177,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.18887560283756177,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.21107208779109005,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.21107208779109005,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.21107208779109005,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.21107208779109005,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.21107208779109005,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.21107208779109005,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.21107208779109005,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.21107208779109005,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.21107208779109005,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.23587708298569995,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.23587708298569995,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.23587708298569995,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.23587708298569995,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.23587708298569995,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.23587708298569995,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.23587708298569995,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.23587708298569995,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.23587708298569995,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.2635971381157266,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.2635971381157266,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.2635971381157266,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.2635971381157266,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.2635971381157266,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.2635971381157266,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.2635971381157266,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.2635971381157266,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.2635971381157266,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.29457482831010734,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.29457482831010734,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.29457482831010734,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.29457482831010734,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.29457482831010734,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.29457482831010734,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.29457482831010734,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.29457482831010734,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.29457482831010734,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.3291929878079054,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.3291929878079054,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.3291929878079054,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.3291929878079054,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.3291929878079054,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.3291929878079054,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.3291929878079054,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.3291929878079054,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.3291929878079054,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.36787944117144233,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.36787944117144233,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.36787944117144233,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.36787944117144233,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.36787944117144233,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.36787944117144233,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.36787944117144233,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.36787944117144233,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.36787944117144233,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.4111122905071873,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.4111122905071873,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.4111122905071873,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.4111122905071873,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.4111122905071873,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.4111122905071873,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.4111122905071873,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.4111122905071873,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.4111122905071873,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.45942582403592624,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.45942582403592624,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.45942582403592624,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.45942582403592624,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.45942582403592624,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.45942582403592624,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.45942582403592624,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.45942582403592624,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.45942582403592624,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.5134171190325915,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.5134171190325915,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.5134171190325915,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.5134171190325915,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.5134171190325915,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.5134171190325915,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.5134171190325915,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.5134171190325915,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.5134171190325915,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.573753420737433,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.573753420737433,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.573753420737433,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.573753420737433,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.573753420737433,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.573753420737433,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.573753420737433,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.573753420737433,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.573753420737433,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.6411803884299545,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.6411803884299545,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.6411803884299545,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.6411803884299545,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.6411803884299545,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.6411803884299545,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.6411803884299545,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.6411803884299545,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.6411803884299545,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.7165313105737888,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.7165313105737888,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.7165313105737888,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.7165313105737888,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.7165313105737888,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.7165313105737888,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.7165313105737888,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.7165313105737888,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.7165313105737888,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.8007374029168073,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.8007374029168073,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.8007374029168073,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.8007374029168073,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.8007374029168073,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.8007374029168073,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.8007374029168073,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.8007374029168073,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.8007374029168073,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.8948393168143701,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.8948393168143701,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.8948393168143701,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,0.8948393168143701,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.8948393168143701,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.8948393168143701,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.8948393168143701,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.8948393168143701,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,0.8948393168143701,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.1175190687418632,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1.1175190687418632,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1.1175190687418632,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1.1175190687418632,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.1175190687418632,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.1175190687418632,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.1175190687418632,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.1175190687418632,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.1175190687418632,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.2488488690016812,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1.2488488690016812,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1.2488488690016812,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1.2488488690016812,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.2488488690016812,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.2488488690016812,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.2488488690016812,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.2488488690016812,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.2488488690016812,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.395612425086088,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1.395612425086088,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1.395612425086088,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1.395612425086088,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.395612425086088,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.395612425086088,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.395612425086088,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.395612425086088,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.395612425086088,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.559623497606781,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1.559623497606781,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1.559623497606781,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1.559623497606781,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.559623497606781,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.559623497606781,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.559623497606781,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.559623497606781,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.559623497606781,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.7429089986334574,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1.7429089986334574,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1.7429089986334574,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1.7429089986334574,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.7429089986334574,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.7429089986334574,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.7429089986334574,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.7429089986334574,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.7429089986334574,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.9477340410546744,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1.9477340410546744,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1.9477340410546744,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,1.9477340410546744,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.9477340410546744,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.9477340410546744,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.9477340410546744,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.9477340410546744,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,1.9477340410546744,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,2.176629931716246,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,2.176629931716246,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,2.176629931716246,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,2.176629931716246,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,2.176629931716246,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,2.176629931716246,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,2.176629931716246,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,2.176629931716246,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,2.176629931716246,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,2.4324254542872046,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,2.4324254542872046,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,2.4324254542872046,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,2.4324254542872046,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,2.4324254542872046,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,2.4324254542872046,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,2.4324254542872046,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,2.4324254542872046,NA,up_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,2.4324254542872046,NA,up_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,2.718281828459045,NA,down_1,2750,perc,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,2.718281828459045,NA,down_1,2750,raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,2.718281828459045,NA,down_1,5500,perc_raw,0.5810011262178304,0.5,0.6,0.4,0.5,1
glmnet,feat_all,0.95,2.718281828459045,NA,smote_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,2.718281828459045,NA,smote_1,2750,raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,2.718281828459045,NA,smote_1,5500,perc_raw,0.230039350356612,0.5,0.2,0.8,0.5,1
glmnet,feat_all,0.95,2.718281828459045,NA,up_1,2750,perc,0.230039350356612,0.5,0.2,0.8,0.5,1
