algorithm,rec,job,bal_accuracy
glmnet,rec_active,666,0.5040718912863474
glmnet,rec_active,667,0.4787593984962406
glmnet,rec_active,668,0.5172898338220919
glmnet,rec_active,669,0.6733944162363534
glmnet,rec_active,670,0.6535792147528852
glmnet,rec_active,671,0.5703023684390144
glmnet,rec_active,672,0.5593971631205674
glmnet,rec_active,673,0.5619964706281604
glmnet,rec_active,674,0.5561260904044409
glmnet,rec_active,675,0.6261752881265077
glmnet,rec_active,676,0.5040718912863474
glmnet,rec_active,677,0.4787593984962406
glmnet,rec_active,678,0.5172898338220919
glmnet,rec_active,679,0.6733944162363534
glmnet,rec_active,680,0.6535792147528852
glmnet,rec_active,681,0.5703023684390144
glmnet,rec_active,682,0.5593971631205674
glmnet,rec_active,683,0.5619964706281604
glmnet,rec_active,684,0.5561260904044409
glmnet,rec_active,685,0.6261752881265077
glmnet,rec_active,686,0.5040718912863474
glmnet,rec_active,687,0.4787593984962406
glmnet,rec_active,688,0.5172898338220919
glmnet,rec_active,689,0.6733944162363534
glmnet,rec_active,690,0.6535792147528852
glmnet,rec_active,691,0.5703023684390144
glmnet,rec_active,692,0.5593971631205674
glmnet,rec_active,693,0.5619964706281604
glmnet,rec_active,694,0.5561260904044409
glmnet,rec_active,695,0.6261752881265077
glmnet,rec_active,696,0.5040718912863474
glmnet,rec_active,697,0.4787593984962406
glmnet,rec_active,698,0.5172898338220919
glmnet,rec_active,699,0.6733944162363534
glmnet,rec_active,700,0.6535792147528852
glmnet,rec_active,701,0.6539872032938328
glmnet,rec_active,702,0.6711939601494397
glmnet,rec_active,703,0.5071433407813664
glmnet,rec_active,704,0.7106629738618659
glmnet,rec_active,705,0.5148795031932536
glmnet,rec_active,706,0.5429359243697479
glmnet,rec_active,707,0.6735191958529589
glmnet,rec_active,708,0.5530518659076534
glmnet,rec_active,709,0.7411590661940204
glmnet,rec_active,710,0.6444729642061321
glmnet,rec_active,711,0.6539872032938328
glmnet,rec_active,712,0.6711939601494397
glmnet,rec_active,713,0.5071433407813664
glmnet,rec_active,714,0.7106629738618659
glmnet,rec_active,715,0.5148795031932536
glmnet,rec_active,716,0.5429359243697479
glmnet,rec_active,717,0.6735191958529589
glmnet,rec_active,718,0.5530518659076534
glmnet,rec_active,719,0.7411590661940204
glmnet,rec_active,720,0.6444729642061321
glmnet,rec_active,721,0.6539872032938328
glmnet,rec_active,722,0.6711939601494397
glmnet,rec_active,723,0.5071433407813664
glmnet,rec_active,724,0.7106629738618659
glmnet,rec_active,725,0.5148795031932536
glmnet,rec_active,726,0.5429359243697479
glmnet,rec_active,727,0.6735191958529589
glmnet,rec_active,728,0.5530518659076534
glmnet,rec_active,729,0.7411590661940204
glmnet,rec_active,730,0.6444729642061321
glmnet,rec_active,731,0.6539872032938328
glmnet,rec_active,732,0.6711939601494397
glmnet,rec_active,733,0.5071433407813664
glmnet,rec_active,734,0.7106629738618659
glmnet,rec_active,735,0.5148795031932536
glmnet,rec_active,736,0.5429359243697479
glmnet,rec_active,737,0.6735191958529589
glmnet,rec_active,738,0.5530518659076534
glmnet,rec_active,739,0.7411590661940204
glmnet,rec_active,740,0.6444729642061321
glmnet,rec_active,741,0.6539872032938328
glmnet,rec_active,742,0.6711939601494397
glmnet,rec_active,743,0.5071433407813664
glmnet,rec_active,744,0.7106629738618659
glmnet,rec_active,745,0.5148795031932536
glmnet,rec_active,746,0.5429359243697479
glmnet,rec_active,747,0.6735191958529589
glmnet,rec_active,748,0.5530518659076534
glmnet,rec_active,749,0.7411590661940204
glmnet,rec_active,750,0.6444729642061321
glmnet,rec_active,751,0.6539872032938328
glmnet,rec_active,752,0.6711939601494397
glmnet,rec_active,753,0.5071433407813664
glmnet,rec_active,754,0.7106629738618659
glmnet,rec_active,755,0.5148795031932536
glmnet,rec_active,756,0.5429359243697479
glmnet,rec_active,757,0.6735191958529589
glmnet,rec_active,758,0.5530518659076534
glmnet,rec_active,759,0.7411590661940204
glmnet,rec_active,760,0.6444729642061321
glmnet,rec_active,761,0.6539872032938328
glmnet,rec_active,762,0.6711939601494397
glmnet,rec_active,763,0.5071433407813664
glmnet,rec_active,764,0.7106629738618659
glmnet,rec_active,765,0.5148795031932536
glmnet,rec_active,766,0.5429359243697479
glmnet,rec_active,767,0.6735191958529589
glmnet,rec_active,768,0.5530518659076534
glmnet,rec_active,769,0.7411590661940204
glmnet,rec_active,770,0.6444729642061321
glmnet,rec_active,771,0.6539872032938328
glmnet,rec_active,772,0.6711939601494397
glmnet,rec_active,773,0.5071433407813664
glmnet,rec_active,774,0.7106629738618659
glmnet,rec_active,775,0.5148795031932536
glmnet,rec_active,776,0.5429359243697479
glmnet,rec_active,777,0.6735191958529589
glmnet,rec_active,778,0.5530518659076534
glmnet,rec_active,779,0.7411590661940204
glmnet,rec_active,780,0.6444729642061321
glmnet,rec_active,781,0.6539872032938328
glmnet,rec_active,782,0.6711939601494397
glmnet,rec_active,783,0.5071433407813664
glmnet,rec_active,784,0.7106629738618659
glmnet,rec_active,785,0.5148795031932536
glmnet,rec_active,786,0.5429359243697479
glmnet,rec_active,787,0.6735191958529589
glmnet,rec_active,788,0.5530518659076534
glmnet,rec_active,789,0.7411590661940204
glmnet,rec_active,790,0.6444729642061321
glmnet,rec_active,791,0.6539872032938328
glmnet,rec_active,792,0.6711939601494397
glmnet,rec_active,793,0.5071433407813664
glmnet,rec_active,794,0.7106629738618659
glmnet,rec_active,795,0.5148795031932536
glmnet,rec_active,796,0.5429359243697479
glmnet,rec_active,797,0.6735191958529589
glmnet,rec_active,798,0.5530518659076534
glmnet,rec_active,799,0.7411590661940204
glmnet,rec_active,800,0.6444729642061321
glmnet,rec_active,801,0.5935930404333315
glmnet,rec_active,802,0.5390330709479646
glmnet,rec_active,803,0.5702467682193931
glmnet,rec_active,804,0.5156626781669679
glmnet,rec_active,805,0.7176715830875122
glmnet,rec_active,806,0.5256305570676828
glmnet,rec_active,807,0.5579027355623101
glmnet,rec_active,808,0.6417592867355473
glmnet,rec_active,809,0.5286274931455298
glmnet,rec_active,810,0.5234529028367314
glmnet,rec_active,811,0.5935930404333315
glmnet,rec_active,812,0.5390330709479646
glmnet,rec_active,813,0.5702467682193931
glmnet,rec_active,814,0.5156626781669679
glmnet,rec_active,815,0.7176715830875122
glmnet,rec_active,816,0.5256305570676828
glmnet,rec_active,817,0.5579027355623101
glmnet,rec_active,818,0.6417592867355473
glmnet,rec_active,819,0.5286274931455298
glmnet,rec_active,820,0.5234529028367314
glmnet,rec_active,821,0.5935930404333315
glmnet,rec_active,822,0.5390330709479646
glmnet,rec_active,823,0.5702467682193931
glmnet,rec_active,824,0.5156626781669679
glmnet,rec_active,825,0.7176715830875122
glmnet,rec_active,826,0.5256305570676828
glmnet,rec_active,827,0.5579027355623101
glmnet,rec_active,828,0.6417592867355473
glmnet,rec_active,829,0.5286274931455298
glmnet,rec_active,830,0.5234529028367314
glmnet,rec_active,831,0.5935930404333315
glmnet,rec_active,832,0.5390330709479646
glmnet,rec_active,833,0.5702467682193931
glmnet,rec_active,834,0.5156626781669679
glmnet,rec_active,835,0.7176715830875122
glmnet,rec_active,836,0.5256305570676828
glmnet,rec_active,837,0.5579027355623101
glmnet,rec_active,838,0.6417592867355473
glmnet,rec_active,839,0.5286274931455298
glmnet,rec_active,840,0.5234529028367314
glmnet,rec_active,841,0.5935930404333315
glmnet,rec_active,842,0.5390330709479646
glmnet,rec_active,843,0.5702467682193931
glmnet,rec_active,844,0.5156626781669679
glmnet,rec_active,845,0.7176715830875122
glmnet,rec_active,846,0.5256305570676828
glmnet,rec_active,847,0.5579027355623101
glmnet,rec_active,848,0.6417592867355473
glmnet,rec_active,849,0.5286274931455298
glmnet,rec_active,850,0.5234529028367314
glmnet,rec_active,851,0.5935930404333315
glmnet,rec_active,852,0.5390330709479646
glmnet,rec_active,853,0.5702467682193931
glmnet,rec_active,854,0.5156626781669679
glmnet,rec_active,855,0.7176715830875122
glmnet,rec_active,856,0.5256305570676828
glmnet,rec_active,857,0.5579027355623101
glmnet,rec_active,858,0.6417592867355473
glmnet,rec_active,859,0.5286274931455298
glmnet,rec_active,860,0.5234529028367314
glmnet,rec_active,861,0.5935930404333315
glmnet,rec_active,862,0.5390330709479646
glmnet,rec_active,863,0.5702467682193931
glmnet,rec_active,864,0.5156626781669679
glmnet,rec_active,865,0.7176715830875122
glmnet,rec_active,866,0.5256305570676828
glmnet,rec_active,867,0.5579027355623101
glmnet,rec_active,868,0.6417592867355473
glmnet,rec_active,869,0.5286274931455298
glmnet,rec_active,870,0.5234529028367314
glmnet,rec_active,871,0.5935930404333315
glmnet,rec_active,872,0.5390330709479646
glmnet,rec_active,873,0.5702467682193931
glmnet,rec_active,874,0.5156626781669679
glmnet,rec_active,875,0.7176715830875122
glmnet,rec_active,876,0.5256305570676828
glmnet,rec_active,877,0.5579027355623101
glmnet,rec_active,878,0.6417592867355473
glmnet,rec_active,879,0.5286274931455298
glmnet,rec_active,880,0.5234529028367314
glmnet,rec_active,881,0.5935930404333315
glmnet,rec_active,882,0.5390330709479646
glmnet,rec_active,883,0.5702467682193931
glmnet,rec_active,884,0.5156626781669679
glmnet,rec_active,885,0.7176715830875122
glmnet,rec_active,886,0.5256305570676828
glmnet,rec_active,887,0.5579027355623101
glmnet,rec_active,888,0.6417592867355473
glmnet,rec_active,889,0.5286274931455298
glmnet,rec_active,890,0.5234529028367314
glmnet,rec_active,891,0.5935930404333315
glmnet,rec_active,892,0.5390330709479646
glmnet,rec_active,893,0.5702467682193931
glmnet,rec_active,894,0.5156626781669679
glmnet,rec_active,895,0.7176715830875122
glmnet,rec_active,896,0.5256305570676828
glmnet,rec_active,897,0.5579027355623101
glmnet,rec_active,898,0.6417592867355473
glmnet,rec_active,899,0.5286274931455298
glmnet,rec_active,900,0.5234529028367314
glmnet,rec_active,901,0.5502649840423974
glmnet,rec_active,902,0.5936321767765952
glmnet,rec_active,903,0.6388176638176639
glmnet,rec_active,904,0.563332569070274
glmnet,rec_active,905,0.5804179300875336
glmnet,rec_active,906,0.6334848484848484
glmnet,rec_active,907,0.6380323557994627
glmnet,rec_active,908,0.5284701114488348
glmnet,rec_active,909,0.6335135594179924
glmnet,rec_active,910,0.6805999748174263
glmnet,rec_active,911,0.5502649840423974
glmnet,rec_active,912,0.5936321767765952
glmnet,rec_active,913,0.6388176638176639
glmnet,rec_active,914,0.563332569070274
glmnet,rec_active,915,0.5804179300875336
glmnet,rec_active,916,0.6334848484848484
glmnet,rec_active,917,0.6380323557994627
glmnet,rec_active,918,0.5284701114488348
glmnet,rec_active,919,0.6335135594179924
glmnet,rec_active,920,0.6805999748174263
glmnet,rec_active,921,0.5502649840423974
glmnet,rec_active,922,0.5936321767765952
glmnet,rec_active,923,0.6388176638176639
glmnet,rec_active,924,0.563332569070274
glmnet,rec_active,925,0.5804179300875336
glmnet,rec_active,926,0.6334848484848484
glmnet,rec_active,927,0.6380323557994627
glmnet,rec_active,928,0.5284701114488348
glmnet,rec_active,929,0.6335135594179924
glmnet,rec_active,930,0.6805999748174263
glmnet,rec_active,931,0.5502649840423974
glmnet,rec_active,932,0.5936321767765952
glmnet,rec_active,933,0.6388176638176639
glmnet,rec_active,934,0.563332569070274
glmnet,rec_active,935,0.5804179300875336
glmnet,rec_active,936,0.6334848484848484
glmnet,rec_active,937,0.6380323557994627
glmnet,rec_active,938,0.5284701114488348
glmnet,rec_active,939,0.6335135594179924
glmnet,rec_active,940,0.6805999748174263
glmnet,rec_active,941,0.5502649840423974
glmnet,rec_active,942,0.5936321767765952
glmnet,rec_active,943,0.6388176638176639
glmnet,rec_active,944,0.563332569070274
glmnet,rec_active,945,0.5804179300875336
glmnet,rec_active,946,0.6334848484848484
glmnet,rec_active,947,0.6380323557994627
glmnet,rec_active,948,0.5284701114488348
glmnet,rec_active,949,0.6335135594179924
glmnet,rec_active,950,0.6805999748174263
glmnet,rec_active,951,0.5502649840423974
glmnet,rec_active,952,0.5936321767765952
glmnet,rec_active,953,0.6388176638176639
glmnet,rec_active,954,0.563332569070274
glmnet,rec_active,955,0.5804179300875336
glmnet,rec_active,956,0.6334848484848484
glmnet,rec_active,957,0.6380323557994627
glmnet,rec_active,958,0.5284701114488348
glmnet,rec_active,959,0.6335135594179924
glmnet,rec_active,960,0.6805999748174263
glmnet,rec_active,961,0.5502649840423974
glmnet,rec_active,962,0.5936321767765952
glmnet,rec_active,963,0.6388176638176639
glmnet,rec_active,964,0.563332569070274
glmnet,rec_active,965,0.5804179300875336
glmnet,rec_active,966,0.6334848484848484
glmnet,rec_active,967,0.6380323557994627
glmnet,rec_active,968,0.5284701114488348
glmnet,rec_active,969,0.6335135594179924
glmnet,rec_active,970,0.6805999748174263
glmnet,rec_active,971,0.5502649840423974
glmnet,rec_active,972,0.5936321767765952
glmnet,rec_active,973,0.6388176638176639
glmnet,rec_active,974,0.563332569070274
glmnet,rec_active,975,0.5804179300875336
glmnet,rec_active,976,0.6334848484848484
glmnet,rec_active,977,0.6380323557994627
glmnet,rec_active,978,0.5284701114488348
glmnet,rec_active,979,0.6335135594179924
glmnet,rec_active,980,0.6805999748174263
glmnet,rec_active,981,0.5502649840423974
glmnet,rec_active,982,0.5936321767765952
glmnet,rec_active,983,0.6388176638176639
glmnet,rec_active,984,0.563332569070274
glmnet,rec_active,985,0.5804179300875336
glmnet,rec_active,986,0.6334848484848484
glmnet,rec_active,987,0.6380323557994627
glmnet,rec_active,988,0.5284701114488348
glmnet,rec_active,989,0.6335135594179924
glmnet,rec_active,990,0.6805999748174263
glmnet,rec_active,991,0.5502649840423974
glmnet,rec_active,992,0.5936321767765952
glmnet,rec_active,993,0.6388176638176639
glmnet,rec_active,994,0.563332569070274
glmnet,rec_active,995,0.5804179300875336
glmnet,rec_active,996,0.6334848484848484
glmnet,rec_active,997,0.6380323557994627
glmnet,rec_active,998,0.5284701114488348
glmnet,rec_active,999,0.6335135594179924
glmnet,rec_active,1000,0.6805999748174263
