algorithm,resample,penalty,mixture,n,accuracy,sens,spec,bal_accuracy,roc_auc
glmnet,down,0.03752198381047752,0.4,10,0.7467729053813676,0.7738766750510574,0.27185474231174345,0.5228657086814005,0.5494445990624874
glmnet,down,0.03752198381047752,0.5,10,0.7391044422597913,0.7631692547814857,0.31531946905430014,0.5392443619178929,0.5713051405211061
glmnet,down,0.03752198381047752,0.6,10,0.7411069238957917,0.7575724405660491,0.41791021428981795,0.5877413274279335,0.5915165073453116
glmnet,down,0.03752198381047752,0.7,10,0.7305232308075083,0.745077304729312,0.43311659963334836,0.5890969521813302,0.598300539410551
glmnet,down,0.03752198381047752,0.8,10,0.728320791587272,0.74286371795861,0.41443869348455536,0.5786512057215827,0.6029152388137161
glmnet,down,0.03752198381047752,0.9,10,0.7334919803934026,0.7461819111320402,0.4282745689680775,0.5872282400500588,0.6080717735168837
glmnet,down,0.03752198381047752,1,10,0.7333147816774171,0.7460253118717057,0.4071792046479706,0.5766022582598381,0.6166997120399041
glmnet,down,0.04151011353411509,0,10,0.7442352837604465,0.7727715671334123,0.25590201015832326,0.5143367886458677,0.48797293463588165
glmnet,down,0.04151011353411509,0.05,10,0.7231737715348661,0.7486527102645549,0.2863092238279584,0.5174809670462567,0.49865837275860614
glmnet,down,0.04151011353411509,0.1,10,0.7295420764756799,0.7553080417376875,0.2931348002123583,0.5242214209750229,0.5070436841903834
glmnet,down,0.04151011353411509,0.2,10,0.7490033341412168,0.7773785897809236,0.25146026229976404,0.5144194260403439,0.523544442475389
glmnet,down,0.04151011353411509,0.3,10,0.7468351942093882,0.7744472357898103,0.25326760389433967,0.513857419842075,0.540482685693333
glmnet,down,0.04151011353411509,0.4,10,0.7430909119232805,0.7694951860281927,0.2810110928251726,0.5252531394266826,0.5596989882046195
glmnet,down,0.04151011353411509,0.5,10,0.74501802844362075,0.7635502024896619,0.3880271754267425,0.5757886889582021,0.5838981931654784
glmnet,down,0.04151011353411509,0.6,10,0.7349318555038142,0.749810854543096,0.4347031380948868,0.5922569963189914,0.5959508130507509
glmnet,down,0.04151011353411509,0.7,10,0.7273066626773945,0.7414717601151348,0.42863696162429854,0.5850543608697167,0.6023055944911468
glmnet,down,0.04151011353411509,0.8,10,0.7338053430827883,0.7471045773598904,0.4246167606670921,0.5858606690134912,0.6065824087296039
glmnet,down,0.04151011353411509,0.9,10,0.736093208739679,0.7489689001854715,0.4066715904347726,0.577820245310122,0.6174896973219419
glmnet,down,0.04151011353411509,1,10,0.7309089374404562,0.7439046234954722,0.39985201323413244,0.5718783183648023,0.6228868384626379
glmnet,down,0.045922132857324396,0,10,0.7432111616333712,0.7712080890347313,0.25981315564713864,0.5155106223409349,0.4869145551755287
glmnet,down,0.045922132857324396,0.05,10,0.7240075690503672,0.7494659112034777,0.28925040029854665,0.5193581557510122,0.4980131887371131
glmnet,down,0.045922132857324396,0.1,10,0.7362865806325074,0.76253902465122,0.2911043433595664,0.5268216840053932,0.5053405346444008
glmnet,down,0.045922132857324396,0.2,10,0.7461684104464192,0.7742137936028861,0.2483160469645375,0.5112649202837118,0.5273408351500666
glmnet,down,0.045922132857324396,0.3,10,0.752651942091038,0.780196672883641,0.2683806731628073,0.5242886730232241,0.5443122310015434
glmnet,down,0.045922132857324396,0.4,10,0.738139295999406,0.7626353128654575,0.31029367334431057,0.536464493104884,0.5707422115783839
glmnet,down,0.045922132857324396,0.5,10,0.7398737719920568,0.7558218616871394,0.425488735863422,0.5906552987752807,0.5928545631015393
glmnet,down,0.045922132857324396,0.6,10,0.7265004522734858,0.7407217132072317,0.43311659963334836,0.58691915642029,0.6009001247607505
glmnet,down,0.045922132857324396,0.7,10,0.7314710213205595,0.7465573779179793,0.40408308032569995,0.5753202291218397,0.6050114241745106
glmnet,down,0.045922132857324396,0.8,10,0.7391006611876768,0.7520446452228068,0.4125539433759491,0.582299294299378,0.6144841000499403
glmnet,down,0.045922132857324396,0.9,10,0.7337541170562927,0.7469386185818335,0.3993443990209345,0.573141508801384,0.6219899588279406
glmnet,down,0.045922132857324396,1,10,0.7249980007239275,0.7383956382238321,0.3945001692033856,0.5664479037136089,0.6330531858728997
glmnet,down,0.050803096080009554,0,10,0.7414479361005001,0.7688846926174844,0.2641820876859736,0.516533390151729,0.4861860861533371
glmnet,down,0.050803096080009554,0.05,10,0.7248419360442717,0.7502620851648281,0.28925040029854665,0.5197562427316873,0.4965516325298503
glmnet,down,0.050803096080009554,0.1,10,0.7368095798550136,0.7630972958779345,0.2895658818211049,0.5263315888495197,0.5052288222339323
glmnet,down,0.050803096080009554,0.2,10,0.7436968527471146,0.7714730137151539,0.24702483817332868,0.5092489259442413,0.5325071467811928
glmnet,down,0.050803096080009554,0.3,10,0.7493557780095722,0.7764971981993173,0.2703523993532835,0.5234247987763003,0.551511267721749
glmnet,down,0.050803096080009554,0.4,10,0.7422278541015094,0.7616330075256004,0.3781016375129359,0.5698673225192681,0.5831133634155445
glmnet,down,0.050803096080009554,0.5,10,0.7324644255180006,0.747180884931307,0.43368790966849086,0.5904343972998989,0.5970369377376368
glmnet,down,0.050803096080009554,0.6,10,0.7301439384053484,0.7445821962824654,0.4256957851537103,0.5851389907180878,0.6041755497250648
glmnet,down,0.050803096080009554,0.7,10,0.7413947941446409,0.7546412262113139,0.4202577355527182,0.5874494808820161,0.6121131350845711
glmnet,down,0.050803096080009554,0.8,10,0.7386475110717419,0.7520986871849843,0.4000835565594508,0.5760911218722176,0.6207097438852583
glmnet,down,0.050803096080009554,0.9,10,0.7262763702132297,0.7392214784306611,0.4156865589355687,0.577454018683115,0.6325541075962186
glmnet,down,0.050803096080009554,1,10,0.7188721608209285,0.7307565687083464,0.42086204507817787,0.5758093068932622,0.6392164407174197
glmnet,down,0.05620284622522774,0,10,0.737560499088656,0.764358285121544,0.2670947090451969,0.5157264970833705,0.4854183780248414
glmnet,down,0.05620284622522774,0.05,10,0.7291923354597686,0.7547548749690954,0.28925040029854665,0.522002637633821,0.4949336350838943
glmnet,down,0.05620284622522774,0.1,10,0.7377535090674581,0.7642324608510285,0.287535424968313,0.5258839429096708,0.5066293823704501
glmnet,down,0.05620284622522774,0.2,10,0.7459162243636923,0.7736701100149141,0.24419516784365836,0.5089326389292862,0.5355176334069996
glmnet,down,0.05620284622522774,0.3,10,0.7441233132347992,0.770481017517314,0.27582010591268946,0.5231505617150017,0.564189480519745
glmnet,down,0.05620284622522774,0.4,10,0.7422646388774292,0.7598322292689602,0.40346895628950863,0.5816505927792344,0.5914991181142157
glmnet,down,0.05620284622522774,0.5,10,0.7263667924098982,0.740739568146513,0.43056290966849087,0.5856512389075019,0.6007614340633345
glmnet,down,0.05620284622522774,0.6,10,0.7394171471424523,0.7543072964838055,0.40957084724668485,0.5819390718652451,0.6073377363641075
glmnet,down,0.05620284622522774,0.7,10,0.7455158509465958,0.7591535074878182,0.4010987849858468,0.5801261462368325,0.6170724552766034
glmnet,down,0.05620284622522774,0.8,10,0.7280237124897226,0.7410153355436555,0.417714580687283,0.5793649581154693,0.6300287223459718
glmnet,down,0.05620284622522774,0.9,10,0.7195911210979848,0.7316774828984767,0.4196571928653742,0.5756673378819255,0.6392410441511142
glmnet,down,0.05620284622522774,1,10,0.7210833780834766,0.7317952198783566,0.4474811045158918,0.5896381621971242,0.6428838070162497
glmnet,down,0.06217652402211632,0,10,0.7347518902099301,0.7610515660380006,0.267767507546304,0.5144095367921523,0.4852033667014799
glmnet,down,0.06217652402211632,0.05,10,0.7330292335078861,0.7588709016756976,0.28720432454688716,0.5230376131112924,0.49432662401930305
glmnet,down,0.06217652402211632,0.1,10,0.7393096911083271,0.7658712763658359,0.28694018687307493,0.5264057316194554,0.5080589590782782
glmnet,down,0.06217652402211632,0.2,10,0.7482285639479587,0.7751903735336636,0.2700961449420043,0.522643259237834,0.537890117547994
glmnet,down,0.06217652402211632,0.3,10,0.741206939404653,0.7620309233000154,0.3548624147642143,0.5584466690321149,0.5750277381551789
glmnet,down,0.06217652402211632,0.4,10,0.7342012216019361,0.7493512204768646,0.4286382410991272,0.5889947307879959,0.5959461043368925
glmnet,down,0.06217652402211632,0.5,10,0.7342425296352016,0.7489864056889701,0.4246805567273144,0.5868334812081423,0.6042650333043941
glmnet,down,0.06217652402211632,0.6,10,0.7430707824974385,0.7564706680908033,0.4122327004089054,0.5843516842498544,0.6146502522012453
glmnet,down,0.06217652402211632,0.7,10,0.7328421030065122,0.7460439077895209,0.42065575715787124,0.5833498324736961,0.6266460021561288
glmnet,down,0.06217652402211632,0.8,10,0.7219743971398886,0.7345613142087428,0.4125944272098926,0.5735778707093176,0.63811128480389
glmnet,down,0.06217652402211632,0.9,10,0.7219096093541656,0.7329356571667718,0.4379006449982535,0.5854181510825126,0.6437712046087057
glmnet,down,0.06217652402211632,1,10,0.7174818504411815,0.728053732644336,0.4499218859065059,0.5889878092754209,0.6427305142618114
glmnet,down,0.06878513098750348,0,10,0.7348652330069314,0.7611625460132697,0.2648263310757158,0.5129944385444928,0.48551111258749
glmnet,down,0.06878513098750348,0.05,10,0.7352797656500495,0.7613539235418556,0.2856814819072932,0.5235177027245744,0.49438882472065215
glmnet,down,0.06878513098750348,0.1,10,0.7422634950423694,0.7691315770566863,0.28379125881297934,0.5264614179348328,0.5103005247260871
glmnet,down,0.06878513098750348,0.2,10,0.7485993105382848,0.7753726793511098,0.2736002926117104,0.5244864859814101,0.5426364926624124
glmnet,down,0.06878513098750348,0.3,10,0.7388738440227975,0.7571731188246174,0.387712367311893,0.5724427430682552,0.5844247106991953
glmnet,down,0.06878513098750348,0.4,10,0.7290378870953647,0.743611465603417,0.431149838602501,0.587380652102959,0.5981969434261182
glmnet,down,0.06878513098750348,0.5,10,0.7451216306125846,0.7612018365603277,0.3949308907764776,0.5780663636684026,0.6086985120471816
glmnet,down,0.06878513098750348,0.6,10,0.7412997498037902,0.7551897168129293,0.4059356954396677,0.5805627061262986,0.6199029532660163
glmnet,down,0.06878513098750348,0.7,10,0.7243733389750158,0.7372425789652042,0.4124070656019893,0.5748248222835968,0.6362815607308221
glmnet,down,0.06878513098750348,0.8,10,0.7227189087883867,0.7340382167415219,0.4350881284134683,0.5845631725774951,0.6441053062730723
glmnet,down,0.06878513098750348,0.9,10,0.7178682580812257,0.728603209382063,0.44582021186310217,0.5872117106225826,0.6430483097814715
glmnet,down,0.06878513098750348,1,10,0.7069052482321341,0.7163584884246242,0.4458626112048136,0.5811105498147189,0.6354839616995416
glmnet,down,0.07609615235623413,0,10,0.7373684664543156,0.7637584093775227,0.2630719451108035,0.5134151772441631,0.4860419550693928
glmnet,down,0.07609615235623413,0.05,10,0.738833940993607,0.7651317772135575,0.28414302036883166,0.5246373987911945,0.49386246893057695
glmnet,down,0.07609615235623413,0.1,10,0.7438439219779969,0.7711859625712993,0.2769162936765929,0.524051128123946,0.5127452072580374
glmnet,down,0.07609615235623413,0.2,10,0.7472685891671362,0.7737529856574659,0.27488915682490844,0.5243210712411871,0.5519643215626545
glmnet,down,0.07609615235623413,0.3,10,0.7406152638272605,0.7580643137476014,0.3995849756872466,0.578824644717424,0.5905436325230651
glmnet,down,0.07609615235623413,0.4,10,0.7376660195640711,0.7528635917817416,0.42354520059345124,0.5882043961875965,0.6016182718291035
glmnet,down,0.07609615235623413,0.5,10,0.7446898080799974,0.7586525199733889,0.4041070147271154,0.5813797673502521,0.6144097281904634
glmnet,down,0.07609615235623413,0.6,10,0.7276551378357555,0.7405178306027069,0.4231768669435786,0.5818473487731427,0.6305563311051215
glmnet,down,0.07609615235623413,0.7,10,0.7234470907763138,0.7355039268734456,0.4274616727845821,0.5814827998290139,0.6430259567016952
glmnet,down,0.07609615235623413,0.8,10,0.7178585768892819,0.7286820621321239,0.44250134260170465,0.5855917023669143,0.6440069222296337
glmnet,down,0.07609615235623413,0.9,10,0.7078997959986265,0.7175740470507315,0.44440630052520197,0.5809901737879667,0.6357593167423463
glmnet,down,0.07609615235623413,1,10,0.7005925446258086,0.7088578032092892,0.4493531028646991,0.5791054530369941,0.6265130628766111
glmnet,down,0.08418424622139925,0,10,0.7405571570284699,0.7670994250294588,0.2630719451108035,0.5150856850701312,0.4864994554718738
glmnet,down,0.08418424622139925,0.05,10,0.7415664727389333,0.7680786555575347,0.28453050687456244,0.5263045812160486,0.49388010680676464
glmnet,down,0.08418424622139925,0.1,10,0.7433189343222315,0.7708570461107327,0.2605880430605467,0.5157225445856397,0.5150236317333977
glmnet,down,0.08418424622139925,0.2,10,0.745699620648955,0.7713383319812543,0.29113362413488075,0.5312359780580675,0.5627435493805666
glmnet,down,0.08418424622139925,0.3,10,0.7353782350387025,0.7506027610823264,0.4269054584946758,0.5887541097885011,0.5936435852024051
glmnet,down,0.08418424622139925,0.4,10,0.7492567606369623,0.7661255890038932,0.38833190600490397,0.5772287475043986,0.6064243587550003
glmnet,down,0.08418424622139925,0.5,10,0.7397474043120809,0.7537128571682931,0.40435866926046277,0.5790357632143779,0.6200855068643288
glmnet,down,0.08418424622139925,0.6,10,0.7250319058755188,0.7377144816421334,0.4119171043517764,0.574815792996955,0.6394122153692072
glmnet,down,0.08418424622139925,0.7,10,0.7202427475945534,0.7309411180880873,0.4455239599840759,0.5882325390360815,0.6449282883024052
glmnet,down,0.08418424622139925,0.8,10,0.7086221496660565,0.7184026379104202,0.44343542673879416,0.5809190323246072,0.6375392155740854
glmnet,down,0.08418424622139925,0.9,10,0.7016020130225231,0.7098466706122505,0.45148076243916724,0.5806637165257088,0.6261838447669079
glmnet,down,0.08418424622139925,1,10,0.6986795107453863,0.7058919319786644,0.452020876827076,0.5789564044028701,0.6205110361283275
glmnet,down,0.09313200592177617,0,10,0.7417681187087422,0.7683423900351276,0.2630719451108035,0.5157071675729655,0.48644454507073687
glmnet,down,0.09313200592177617,0.05,10,0.742761194543274,0.7693714326853447,0.28257205500494303,0.5259717438451439,0.49458023470407947
glmnet,down,0.09313200592177617,0.1,10,0.7457477869954461,0.7735357507039158,0.2448298976971382,0.509182824200527,0.5187462043609479
glmnet,down,0.09313200592177617,0.2,10,0.7422166101450716,0.7617187312506049,0.3564680448289356,0.5590933880397703,0.5739130651787626
glmnet,down,0.09313200592177617,0.3,10,0.7332317867566895,0.7480886424864037,0.4265741113475225,0.5873313769169631,0.5964146757302734
glmnet,down,0.09313200592177617,0.4,10,0.7480990748518799,0.7633594883369055,0.398692067704187,0.5810257780205462,0.6117003896307867
glmnet,down,0.09313200592177617,0.5,10,0.7294973419274966,0.742308784970655,0.4239581169435786,0.5831334509571168,0.6303342175785275
glmnet,down,0.09313200592177617,0.6,10,0.7255535088006265,0.7372999604752236,0.43071693419612883,0.5840084473356763,0.6449850464304114
glmnet,down,0.09313200592177617,0.7,10,0.7140084526938798,0.7241901062692205,0.44276262823768703,0.5834763672534539,0.6403761688679224
glmnet,down,0.09313200592177617,0.8,10,0.7043245400627308,0.7127825442305838,0.45285943890975544,0.5828209915701696,0.6257808311700994
glmnet,down,0.09313200592177617,0.9,10,0.6976359930884313,0.7047277500253734,0.45362303418748207,0.5791753921064277,0.6213282162771702
glmnet,down,0.09313200592177617,1,10,0.7066415042292477,0.7140903262065175,0.4325431946098686,0.573316760408193,0.6186793493802722
glmnet,down,0.10303080346176416,0,10,0.7430196759863256,0.7696161453242416,0.2636671832060416,0.5166416642651417,0.4858526826686246
glmnet,down,0.10303080346176416,0.05,10,0.7439646111320182,0.77058139983907,0.28087162002325805,0.5257265099311641,0.49523586591701696
glmnet,down,0.10303080346176416,0.1,10,0.7458542927380714,0.7730942643751415,0.2511482623998114,0.5121212633874764,0.525522691273095
glmnet,down,0.10303080346176416,0.2,10,0.7374865635761928,0.7548538250179034,0.38787571383562525,0.5713647694267643,0.5827498510852456
glmnet,down,0.10303080346176416,0.3,10,0.7436652146667967,0.7592261254130964,0.4138443319357578,0.5865352286744271,0.5996987183295811
glmnet,down,0.10303080346176416,0.4,10,0.7443561182075179,0.7588694559072499,0.3923516032928788,0.5756105296000643,0.6154345622504458
glmnet,down,0.10303080346176416,0.5,10,0.7259029593421916,0.7386681849865068,0.41046079367216476,0.5745644893293358,0.6402215943246761
glmnet,down,0.10303080346176416,0.6,10,0.7170036857662873,0.7277390701831056,0.43742914473498923,0.5825841074590474,0.6441749005774089
glmnet,down,0.10303080346176416,0.7,10,0.7069895281193128,0.7162504903471419,0.4479988014677514,0.5821246459074467,0.6275180517210577
glmnet,down,0.10303080346176416,0.8,10,0.6974580183682113,0.7047537107389945,0.45159257733469016,0.5781731440368423,0.6210940763791244
glmnet,down,0.10303080346176416,0.9,10,0.703775518646024,0.7109749182879683,0.4389261733332729,0.5749505458106206,0.618902800888925
glmnet,down,0.10303080346176416,1,10,0.7247871239615227,0.7350322928878746,0.3821432101725224,0.5585877515301986,0.615700147743578
glmnet,down,0.11398172257658408,0,10,0.7436113617619681,0.7702184559718314,0.2636671832060416,0.5169428195889365,0.485226045287356
glmnet,down,0.11398172257658408,0.05,10,0.7408841632827528,0.7674934201552163,0.2782459250752281,0.5228696726152222,0.4973823179557431
glmnet,down,0.11398172257658408,0.1,10,0.7485407048024875,0.775327778247623,0.2647627507483423,0.5200452644979826,0.5327786779039239
glmnet,down,0.11398172257658408,0.2,10,0.7352087709171521,0.7515305202871887,0.40490242776364394,0.5782164740254163,0.588470524371211
glmnet,down,0.11398172257658408,0.3,10,0.750267494228829,0.7673222762674102,0.3875903133653101,0.5774562948163602,0.6057784070317699
glmnet,down,0.11398172257658408,0.4,10,0.7316259561175767,0.7445471746671634,0.42514490744925454,0.5848460410582089,0.6264700253960187
glmnet,down,0.11398172257658408,0.5,10,0.7271002083508179,0.7389821360772967,0.4272903208323367,0.5831362284548167,0.6452713790105133
glmnet,down,0.11398172257658408,0.6,10,0.7093654348502342,0.7193252885095358,0.44276262823768703,0.5810439583736114,0.6340024171303561
glmnet,down,0.11398172257658408,0.7,10,0.6992786614001342,0.706991004546933,0.4529064023570849,0.579948703452009,0.6204197822062932
glmnet,down,0.11398172257658408,0.8,10,0.7008410971749153,0.7079448565479467,0.44267387826901106,0.5753093674084789,0.6192465920396788
glmnet,down,0.11398172257658408,0.9,10,0.7224418530879334,0.7309911650391638,0.4001833434212534,0.5655872542302086,0.6159338803773334
glmnet,down,0.11398172257658408,1,10,0.7837222092033282,0.801271415451472,0.31560259344095837,0.5584370044462151,0.6066131187190291
glmnet,down,0.1260965909709399,0,10,0.7443925382938626,0.7710625003170869,0.26191279724112937,0.5164876487791081,0.48557328462169996
glmnet,down,0.1260965909709399,0.05,10,0.7395995519494304,0.7663330955543994,0.27570785400923825,0.5210204747818188,0.49978829967415256
glmnet,down,0.1260965909709399,0.1,10,0.7492464386301775,0.7759202626396347,0.2661331987843489,0.5210267307119918,0.5365318087088139
glmnet,down,0.1260965909709399,0.2,10,0.7336366789242108,0.7482507039969963,0.4314093527994813,0.5898300283982388,0.5922041667351566
glmnet,down,0.1260965909709399,0.3,10,0.749307693143865,0.766614176059581,0.37918985171484254,0.5729020138872117,0.6123687673655078
glmnet,down,0.1260965909709399,0.4,10,0.7287248700209532,0.7413026364169464,0.4124885324362097,0.5768955844265781,0.6382543143440197
glmnet,down,0.1260965909709399,0.5,10,0.7154864551764023,0.7262293108642995,0.43932153177755834,0.582775421320929,0.642212501913474
glmnet,down,0.1260965909709399,0.6,10,0.7044963184858811,0.7131230483631238,0.45363697712500023,0.583380012744062,0.6220871762367938
glmnet,down,0.1260965909709399,0.7,10,0.6990728137256862,0.7059620699500937,0.45280456192815355,0.5793833159391236,0.6200465587592878
glmnet,down,0.1260965909709399,0.8,10,0.7175778089682211,0.7254664331382885,0.40673780063026577,0.5661021168842771,0.616563193886145
glmnet,down,0.1260965909709399,0.9,10,0.779267117357548,0.7967049567580945,0.31560259344095837,0.5561537750995265,0.607135862003528
glmnet,down,0.1260965909709399,1,10,0.8124935291394803,0.8346555382472245,0.237424591882994,0.5360400650651093,0.5811114997924769
glmnet,down,0.13949912227207403,0,10,0.7455154790429157,0.7721491222189286,0.26250803533636746,0.517328578777648,0.4861396467597487
glmnet,down,0.13949912227207403,0.05,10,0.7397106816844099,0.7666971690256325,0.271718945286827,0.5192080571562298,0.5026934909188794
glmnet,down,0.13949912227207403,0.1,10,0.748676139286843,0.7750601598032723,0.2709201706080215,0.5229901652056469,0.5414123957513672
glmnet,down,0.13949912227207403,0.2,10,0.7347687786207547,0.7493926928966105,0.41604783179371396,0.5827202623451622,0.5945250502873526
glmnet,down,0.13949912227207403,0.3,10,0.739894329728072,0.7544635479139153,0.38875849915613814,0.5716110235350268,0.6142778605710105
glmnet,down,0.13949912227207403,0.4,10,0.7262149063742396,0.7377518423019267,0.429204796669579,0.5834783194857528,0.6447598728845629
glmnet,down,0.13949912227207403,0.5,10,0.7095759841424616,0.7194527774893505,0.44430108977614857,0.5818769336327495,0.6290929191084941
glmnet,down,0.13949912227207403,0.6,10,0.6978686514923543,0.7047766512019332,0.4587662295901422,0.5817714403960377,0.6202142118906169
glmnet,down,0.13949912227207403,0.7,10,0.7101441852036379,0.717605785553974,0.4231734179704084,0.5703896017621912,0.6180688576623988
glmnet,down,0.13949912227207403,0.8,10,0.7634550392041126,0.7792226933793756,0.33712876347878207,0.5581757284290788,0.610134014901987
glmnet,down,0.13949912227207403,0.9,10,0.8099696985637679,0.8316241753276998,0.2431115621175692,0.5373678687226345,0.5811114997924769
glmnet,down,0.13949912227207403,1,10,0.8267938821468566,0.8514020514685683,0.1930467023265014,0.5222243768975349,0.5408046980620339
glmnet,down,0.1543261793585188,0,10,0.7463436735706084,0.7730294234236571,0.2607536493714552,0.5168915363975561,0.4865121749740322
glmnet,down,0.1543261793585188,0.05,10,0.7386237529438162,0.7654963679374283,0.2698074406368772,0.5176519042871528,0.5059115154210179
glmnet,down,0.1543261793585188,0.1,10,0.7472186950863716,0.7733948639238655,0.27554751356648144,0.5244711887451735,0.5463374559861625
glmnet,down,0.1543261793585188,0.2,10,0.7421458514663957,0.7570426542364886,0.40503680962908234,0.5810397319327855,0.5972236465923174
glmnet,down,0.1543261793585188,0.3,10,0.7325195121172902,0.7459967587240843,0.3972309892577911,0.5716138739909377,0.6244454219968403
glmnet,down,0.1543261793585188,0.4,10,0.7157714942894801,0.7260352055066464,0.4421862444998193,0.5841107250032328,0.6441871122375155
glmnet,down,0.1543261793585188,0.5,10,0.7035745578214003,0.7123257352510203,0.45186539410734533,0.5820955646791828,0.6191776071094096
glmnet,down,0.1543261793585188,0.6,10,0.70250758906052,0.7094600614728166,0.4490568569924153,0.579258459232616,0.6189303808771377
glmnet,down,0.1543261793585188,0.7,10,0.7350314152566356,0.7472350362155904,0.36484466956338535,0.5560398528894879,0.61574509389832
glmnet,down,0.1543261793585188,0.8,10,0.8059952546332406,0.8272386123235974,0.24830572730582073,0.537772169814709,0.5997842863401777
glmnet,down,0.1543261793585188,0.9,10,0.8255587277525572,0.8501325202185683,0.1930467023265014,0.5215896112725349,0.5408046980620339
glmnet,down,0.1543261793585188,1,10,0.48599968179392583,0.4882122662026968,0.5242718446601942,0.5062420554314455,0.5062420554314455
glmnet,down,0.1707291719653028,0,10,0.7479178641307768,0.7747356450351487,0.2589992634065429,0.5168674542208458,0.48686303468867936
glmnet,down,0.1707291719653028,0.05,10,0.7396437814663417,0.766540378724129,0.2683159263180853,0.5174281525211071,0.5104837462573518
glmnet,down,0.1707291719653028,0.1,10,0.7432722596216652,0.7688312657960632,0.28037579482577246,0.5246035303109178,0.5527955968434026
glmnet,down,0.1707291719653028,0.2,10,0.7487254028279761,0.7648134826253089,0.39020165724424927,0.577507569934779,0.6017791962718138
glmnet,down,0.1707291719653028,0.3,10,0.7293191008910791,0.7413678276637742,0.41951855042359387,0.5804431890436841,0.6346943060606434
glmnet,down,0.1707291719653028,0.4,10,0.7095263345693958,0.7195137717519398,0.4437322184169253,0.5816229950844325,0.6337794937268972
glmnet,down,0.1707291719653028,0.5,10,0.6981816863829111,0.7050134705004204,0.4595078222297361,0.5822606463650782,0.618328106168132
glmnet,down,0.1707291719653028,0.6,10,0.7175042328295419,0.7253108430137318,0.40549102887855143,0.5654009359461416,0.6167002565452309
glmnet,down,0.1707291719653028,0.7,10,0.7932016161925635,0.8123555394653459,0.2784044365318316,0.5453799879985888,0.6011984028927365
glmnet,down,0.1707291719653028,0.8,10,0.8236584902228661,0.8481793952185683,0.1930467023265014,0.5206130487725349,0.5433837124282823
glmnet,down,0.1707291719653028,0.9,10,0.48599968179392583,0.4882122662026968,0.5242718446601942,0.5062420554314455,0.5062420554314455
glmnet,down,0.1707291719653028,1,10,0.41126914287177013,0.4,0.6,0.5,0.5
glmnet,down,0.18887560283756186,0,10,0.7485507956111264,0.7753835189381284,0.2589992634065429,0.5171913911723356,0.48765796320070554
glmnet,down,0.18887560283756186,0.05,10,0.7395598529670862,0.7661654085893296,0.2690482704374425,0.517606839513386,0.5161455937064159
glmnet,down,0.18887560283756186,0.1,10,0.7398102456401515,0.7647256006329815,0.288615233221611,0.5266704169272962,0.564323589240687
glmnet,down,0.18887560283756186,0.2,10,0.7466690819774108,0.7634616602138208,0.37794990523576616,0.5707057827247934,0.6099070809441977
glmnet,down,0.18887560283756186,0.3,10,0.7255174084398502,0.7366384878712776,0.42803761679024777,0.5823380523307626,0.6424870838341594
glmnet,down,0.18887560283756186,0.4,10,0.7068170586904682,0.7163132867012905,0.4494352737183618,0.5828742802098261,0.6179384864098816
glmnet,down,0.18887560283756186,0.5,10,0.7033567293260273,0.7104096345600938,0.44326911636424915,0.5768393754621715,0.6189383654372541
glmnet,down,0.18887560283756186,0.6,10,0.7621385525287991,0.7776302351936553,0.33564389768780545,0.5566370664407304,0.6121654878864334
glmnet,down,0.18887560283756186,0.7,10,0.8755879781644305,0.909886442562955,0.13341914286719608,0.5216527927150756,0.5719643146515679
glmnet,down,0.18887560283756186,0.8,10,0.5808178636121076,0.5882122662026968,0.4242718446601942,0.5062420554314455,0.5062420554314455
glmnet,down,0.18887560283756186,0.9,10,0.41126914287177013,0.4,0.6,0.5,0.5
glmnet,down,0.18887560283756186,1,10,0.41126914287177013,0.4,0.6,0.5,0.5
glmnet,down,0.20895077822144184,0,10,0.7500779172834858,0.7769298477468803,0.2589992634065429,0.5179645555767116,0.4884615901024771
glmnet,down,0.20895077822144184,0.05,10,0.7444191641639065,0.7709022046587422,0.265231646960143,0.5180669258094426,0.5233198309474624
glmnet,down,0.20895077822144184,0.1,10,0.7405781907308606,0.7604219039483604,0.3434639884988569,0.5519429462236087,0.5752008688758238
glmnet,down,0.20895077822144184,0.2,10,0.7399591925391984,0.7554502499238699,0.37542318871662317,0.5654367193202465,0.6126513017693795
glmnet,down,0.20895077822144184,0.3,10,0.7126485498193585,0.722362303367909,0.4472446864536047,0.5848034949107568,0.6399105631449522
glmnet,down,0.20895077822144184,0.4,10,0.7004539093980967,0.7078109863600421,0.4614253240051295,0.5846181551825858,0.6156555750441689
glmnet,down,0.20895077822144184,0.5,10,0.7196278365364421,0.7276472896960114,0.40272141448724325,0.5651843520916273,0.6166258595105484
glmnet,down,0.20895077822144184,0.6,10,0.8061770728150588,0.8274252665466492,0.24830572730582073,0.537865496926235,0.5811114997924769
glmnet,down,0.20895077822144184,0.7,10,0.7427392428248277,0.7655518966348471,0.2485365505425471,0.5070442235886972,0.5070442235886972
glmnet,down,0.20895077822144184,0.8,10,0.41126914287177013,0.4,0.6,0.5,0.5
glmnet,down,0.20895077822144184,0.9,10,0.41126914287177013,0.4,0.6,0.5,0.5
glmnet,down,0.20895077822144184,1,10,0.41126914287177013,0.4,0.6,0.5,0.5
glmnet,down,0.23115970015934426,0,10,0.7516960693379782,0.7786651947632389,0.258513826513339,0.518589510638289,0.48905469592575446
