algorithm,resample,penalty,mixture,n,accuracy,sens,spec,bal_accuracy,roc_auc
glmnet,none,0.02264358278653442,0,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.518128901235971
glmnet,none,0.02264358278653442,0.05,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5328808744598222
glmnet,none,0.02264358278653442,0.1,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5447569392218768
glmnet,none,0.02264358278653442,0.2,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5912502950910195
glmnet,none,0.02264358278653442,0.3,10,0.9440831932447534,0.992504306729832,0,0.496252153364916,0.6292537443690569
glmnet,none,0.02264358278653442,0.4,10,0.9434696963122381,0.9917925629575901,5.076142131979695e-4,0.496150088585394,0.6272271699609083
glmnet,none,0.02264358278653442,0.5,10,0.943183397743731,0.991392207085704,0.0015228426395939086,0.49645752486264894,0.628507584586001
glmnet,none,0.02264358278653442,0.6,10,0.9431424979482299,0.9913477230999388,0.0015228426395939086,0.49643528286976635,0.630213734211669
glmnet,none,0.02264358278653442,0.7,10,0.9431424979482299,0.9913477230999388,0.0015228426395939086,0.49643528286976635,0.6193102377219595
glmnet,none,0.02264358278653442,0.8,10,0.9496277420429649,0.9984875444839858,5.076142131979695e-4,0.49949757934859185,0.617359914904377
glmnet,none,0.02264358278653442,0.9,10,0.9499958402024741,0.998932384341637,0,0.4994661921708185,0.6088233325024542
glmnet,none,0.02264358278653442,1,10,0.9504457379529854,0.9994217081850534,0,0.4997108540925267,0.594093346700513
glmnet,none,0.025050319754834304,0,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5187341680804923
glmnet,none,0.025050319754834304,0.05,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5338078055159927
glmnet,none,0.025050319754834304,0.1,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5469606642310907
glmnet,none,0.025050319754834304,0.2,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5987914398420857
glmnet,none,0.025050319754834304,0.3,10,0.9440013936537515,0.9924153387583018,0,0.4962076693791509,0.6267852302343331
glmnet,none,0.025050319754834304,0.4,10,0.9434287965167371,0.9917480789718249,5.076142131979695e-4,0.49612784659251147,0.6267826125377192
glmnet,none,0.025050319754834304,0.5,10,0.943183397743731,0.991392207085704,0.0015228426395939086,0.49645752486264894,0.627500926084291
glmnet,none,0.025050319754834304,0.6,10,0.9431424979482299,0.9913477230999388,0.0015228426395939086,0.49643528286976635,0.6235968432055948
glmnet,none,0.025050319754834304,0.7,10,0.9496686418384659,0.9985320284697509,5.076142131979695e-4,0.49951982134147443,0.6155076468467474
glmnet,none,0.025050319754834304,0.8,10,0.9500776397934761,0.9990213523131672,0,0.4995106761565836,0.6177024580363917
glmnet,none,0.025050319754834304,0.9,10,0.9505684373394884,0.9995551601423488,0,0.4997775800711744,0.5931910365891165
glmnet,none,0.025050319754834304,1,10,0.9509774352944986,1,0,0.5,0.571658009845875
glmnet,none,0.02771286353997882,0,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5194986788810816
glmnet,none,0.02771286353997882,0.05,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5355174222846053
glmnet,none,0.02771286353997882,0.1,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5518863793499941
glmnet,none,0.02771286353997882,0.2,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.6147812447989659
glmnet,none,0.02771286353997882,0.3,10,0.9439604938582504,0.9923708547725367,0,0.49618542738626836,0.6282226668870348
glmnet,none,0.02771286353997882,0.4,10,0.9434287965167371,0.9917480789718249,5.076142131979695e-4,0.49612784659251147,0.6252678467500888
glmnet,none,0.02771286353997882,0.5,10,0.9431424979482299,0.991436691071469,5.076142131979695e-4,0.4959721526423335,0.6270324958436659
glmnet,none,0.02771286353997882,0.6,10,0.9495868422474638,0.9984430604982206,5.076142131979695e-4,0.4994753373557093,0.6139035681657566
glmnet,none,0.02771286353997882,0.7,10,0.9500367399979751,0.9989768683274022,0,0.4994884341637011,0.617396628976591
glmnet,none,0.02771286353997882,0.8,10,0.9505684373394884,0.9995551601423488,0,0.4997775800711744,0.5928392333522668
glmnet,none,0.02771286353997882,0.9,10,0.9509774352944986,1,0,0.5,0.5702324606760436
glmnet,none,0.02771286353997882,1,10,0.9509774352944986,1,0,0.5,0.529491892370218
glmnet,none,0.030658403289933054,0,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5202526500245507
glmnet,none,0.030658403289933054,0.05,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5373663451545637
glmnet,none,0.030658403289933054,0.1,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5595616596455627
glmnet,none,0.030658403289933054,0.2,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.6256443226438383
glmnet,none,0.030658403289933054,0.3,10,0.9439604938582504,0.9923708547725367,0,0.49618542738626836,0.625538367138531
glmnet,none,0.030658403289933054,0.4,10,0.9434287965167371,0.9917480789718249,5.076142131979695e-4,0.49612784659251147,0.6231869683610898
glmnet,none,0.030658403289933054,0.5,10,0.9433878967212361,0.9917035949860598,5.076142131979695e-4,0.4961056045996289,0.6217227399689713
glmnet,none,0.030658403289933054,0.6,10,0.949954940406973,0.9988879003558719,0,0.49944395017793597,0.6165871572648839
glmnet,none,0.030658403289933054,0.7,10,0.9505684373394884,0.9995551601423488,0,0.4997775800711744,0.6037295082689093
glmnet,none,0.030658403289933054,0.8,10,0.9509774352944986,1,0,0.5,0.569178282735821
glmnet,none,0.030658403289933054,0.9,10,0.9509774352944986,1,0,0.5,0.5294991181953168
glmnet,none,0.030658403289933054,1,10,0.9509774352944986,1,0,0.5,0.5148640710679278
glmnet,none,0.03391701802782724,0,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5208954974179267
glmnet,none,0.03391701802782724,0.05,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5394542653914275
glmnet,none,0.03391701802782724,0.1,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5679493870590322
glmnet,none,0.03391701802782724,0.2,10,0.9444921911997637,0.9929491465874833,0,0.49647457329374167,0.6270537960315838
glmnet,none,0.03391701802782724,0.3,10,0.9439195940627494,0.99232637078677155,0,0.4961631853933858,0.62560156625481
glmnet,none,0.03391701802782724,0.4,10,0.9434696963122381,0.9917925629575901,5.076142131979695e-4,0.496150088585394,0.6240610015175553
glmnet,none,0.03391701802782724,0.5,10,0.949914040611472,0.9987989323843416,5.076142131979695e-4,0.4996532732987698,0.6132562585757013
glmnet,none,0.03391701802782724,0.6,10,0.9504866377484863,0.9994661921708186,0,0.4997330960854093,0.6064277700295244
glmnet,none,0.03391701802782724,0.7,10,0.9509774352944986,1,0,0.5,0.5791781647827791
glmnet,none,0.03391701802782724,0.8,10,0.9509774352944986,1,0,0.5,0.5296605702248705
glmnet,none,0.03391701802782724,0.9,10,0.9509774352944986,1,0,0.5,0.5157682024334281
glmnet,none,0.03391701802782724,1,10,0.9509774352944986,1,0,0.5,0.5143649246185176
glmnet,none,0.03752198381047752,0,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5214876259779717
glmnet,none,0.03752198381047752,0.05,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5408259096106744
glmnet,none,0.03752198381047752,0.1,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5785784383602096
glmnet,none,0.03752198381047752,0.2,10,0.9444103916087616,0.992860178615953,0,0.4964300893079765,0.6252365190943808
glmnet,none,0.03752198381047752,0.3,10,0.9439195940627494,0.99232637078677155,0,0.4961631853933858,0.621910576801447
glmnet,none,0.03752198381047752,0.4,10,0.9437559948807452,0.9921484348437111,0,0.49607421742185553,0.6204217723480474
glmnet,none,0.03752198381047752,0.5,10,0.9504048381574843,0.9993772241992882,0,0.4996886120996441,0.615745256803669
glmnet,none,0.03752198381047752,0.6,10,0.9509774352944986,1,0,0.5,0.5978187912833839
glmnet,none,0.03752198381047752,0.7,10,0.9509774352944986,1,0,0.5,0.562129484537055
glmnet,none,0.03752198381047752,0.8,10,0.9509774352944986,1,0,0.5,0.5219562184025016
glmnet,none,0.03752198381047752,0.9,10,0.9509774352944986,1,0,0.5,0.5143649246185176
glmnet,none,0.03752198381047752,1,10,0.9509774352944986,1,0,0.5,0.5035410388753213
glmnet,none,0.04151011353411509,0,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5225964753362857
glmnet,none,0.04151011353411509,0.05,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.541880106818633
glmnet,none,0.04151011353411509,0.1,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5866328166949714
glmnet,none,0.04151011353411509,0.2,10,0.9442058926312565,0.9926377586871274,0,0.4963188793435637,0.624594526982936
glmnet,none,0.04151011353411509,0.3,10,0.9439195940627494,0.99232637078677155,0,0.4961631853933858,0.6171740894114881
glmnet,none,0.04151011353411509,0.4,10,0.9504048381574843,0.9993772241992882,0,0.4996886120996441,0.6119662053240079
glmnet,none,0.04151011353411509,0.5,10,0.9508547359079955,0.9998665480427046,0,0.4999332740213523,0.6054439113549273
glmnet,none,0.04151011353411509,0.6,10,0.9509774352944986,1,0,0.5,0.5677049020034012
glmnet,none,0.04151011353411509,0.7,10,0.9509774352944986,1,0,0.5,0.5227795108497079
glmnet,none,0.04151011353411509,0.8,10,0.9509774352944986,1,0,0.5,0.5143649246185176
glmnet,none,0.04151011353411509,0.9,10,0.9509774352944986,1,0,0.5,0.5035410388753213
